tweet-id,timestamp,text,app_name,comment,bug_report,topic_distribution
1116437683121745921,2019-04-11 20:27:40,for your information there is a weird bug in facebok messenger where the first letter typed get transposed to the end this is a test string look like his is a test any recommended fix or is the issue being looked into productmanagement,facebook,"['fyi', 'there', 's', 'weird', 'bug', 'fb', 'messenger', 'first', 'letter', 'type', 'get', 'transpose', 'end', 'be', 'test', 'stre', 'looks_like', 'be', 'testt', 'recommend', 'fix', 'be', 'issue', 'look']",1,"[0.02164502164502164, 0.031746031746031744, 0.02332852332852332, 0.02164502164502164, 0.02164502164502164, 0.02332852332852332, 0.02164502164502164, 0.02501202501202501, 0.06204906204906205, 0.02164502164502164, 0.025012025012025006, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.03848003848003847, 0.048581048581048586, 0.02164502164502164, 0.023328523328523323, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02501202501202501, 0.02332852332852332, 0.02164502164502164, 0.03848003848003847, 0.02164502164502164, 0.02164502164502164, 0.031746031746031744, 0.023328523328523323, 0.10918710918710915, 0.02164502164502164, 0.02164502164502164, 0.03679653679653679]"
1116436365837774855,2019-04-11 20:22:26,you allow racist nazi and a group called legalize incest to exist they do not violate community standard and you ban people for joke told in private group whats your problem are you white supremacist or just entirely reliant on algorithm omnishambles,facebook,"['allow', 'racist', 'nazi', 'group', 'call', 'legalize', 'incest', 'exist', 'violate', 'community_standards', 'ban', 'people', 'joke', 'tell', 'private', 'group', 'problem', 'white', 'supremacist', 'entirely', 'reliant', 'algorithm', 'omnishamble']",1,"[0.019841269841269837, 0.019841269841269837, 0.03218694885361552, 0.02138447971781305, 0.019841269841269837, 0.019841269841269837, 0.02138447971781305, 0.019841269841269837, 0.05224867724867726, 0.019841269841269837, 0.03527336860670194, 0.04916225749559084, 0.02292768959435626, 0.03527336860670194, 0.02447089947089947, 0.032186948853615505, 0.019841269841269837, 0.021384479717813053, 0.019841269841269837, 0.02447089947089947, 0.019841269841269837, 0.019841269841269837, 0.1078042328042328, 0.019841269841269837, 0.019841269841269837, 0.021384479717813053, 0.019841269841269837, 0.019841269841269837, 0.019841269841269837, 0.03373015873015873, 0.02138447971781305, 0.0584215167548501, 0.019841269841269837, 0.019841269841269837, 0.04761904761904763]"
1116436365837774855,2019-04-11 20:22:26,you allow racist nazi and a group called legalize incest to exist they do not violate community standard and you ban people for joke told in private group whats your problem are you white supremacist or just entirely reliant on algorithm omnishambles,facebook,"['allow', 'racist', 'nazi', 'group', 'call', 'legalize', 'incest', 'exist', 'violate', 'community_standards', 'ban', 'people', 'joke', 'tell', 'private', 'group', 'problem', 'white', 'supremacist', 'entirely', 'reliant', 'algorithm', 'omnishamble']",1,"[0.019841269841269837, 0.019841269841269837, 0.03218694885361552, 0.02138447971781305, 0.019841269841269837, 0.019841269841269837, 0.02138447971781305, 0.019841269841269837, 0.05224867724867726, 0.019841269841269837, 0.03527336860670194, 0.04916225749559084, 0.02292768959435626, 0.03527336860670194, 0.02447089947089947, 0.032186948853615505, 0.019841269841269837, 0.021384479717813053, 0.019841269841269837, 0.02447089947089947, 0.019841269841269837, 0.019841269841269837, 0.1078042328042328, 0.019841269841269837, 0.019841269841269837, 0.021384479717813053, 0.019841269841269837, 0.019841269841269837, 0.019841269841269837, 0.03373015873015873, 0.02138447971781305, 0.0584215167548501, 0.019841269841269837, 0.019841269841269837, 0.04761904761904763]"
1116413295555170305,2019-04-11 18:50:46,hi i amtrying to get some help with an issue i amhaving with facebok recommendation and not getting anywhere,facebook,"['try', 'get', 'help', 'issue', 'have', 'facebook', 'recommendation', 'not', 'get', 'anywhere']",1,"[0.025974025974025983, 0.06031746031746035, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.04213564213564215, 0.025974025974025983, 0.03809523809523811, 0.0461760461760462, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.03001443001443002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983]"
1116413295555170305,2019-04-11 18:50:46,hi i amtrying to get some help with an issue i amhaving with facebok recommendation and not getting anywhere,facebook,"['try', 'get', 'help', 'issue', 'have', 'facebook', 'recommendation', 'not', 'get', 'anywhere']",1,"[0.025974025974025983, 0.06031746031746035, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.04213564213564215, 0.025974025974025983, 0.03809523809523811, 0.0461760461760462, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.03001443001443002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983]"
1116407287428657152,2019-04-11 18:26:53,solve this issue mine was hacked also,facebook,"['solve', 'issue', 'hack', 'also']",1,"[0.027472527472527482, 0.042429792429792446, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.04670329670329673, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.029609279609279622, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.029609279609279622, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482]"
1116407287428657152,2019-04-11 18:26:53,solve this issue mine was hacked also,facebook,"['solve', 'issue', 'hack', 'also']",1,"[0.027472527472527482, 0.042429792429792446, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.04670329670329673, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.029609279609279622, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.029609279609279622, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482]"
1116397557712916482,2019-04-11 17:48:14,me i hope and this can be resolved because it is not the first time that some bad taste of me up on that page thank you and i await your response,facebook,"['hope', 'resolve', 'be', 'not', 'first', 'time', 'bad', 'taste', 'page', 'thank', 'await', 'response']",1,"[0.024213075060532684, 0.04116222760290557, 0.031746031746031744, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.04116222760290557, 0.024213075060532684, 0.031746031746031744, 0.024213075060532684, 0.024213075060532684, 0.026096314231907447, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.05811138014527846, 0.024213075060532684, 0.024213075060532684, 0.02986279257465698, 0.039278988431530805, 0.026096314231907447, 0.024213075060532684, 0.024213075060532684, 0.03551251008878127, 0.024213075060532684, 0.02609631423190745, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.039278988431530805, 0.04116222760290557]"
1116397557712916482,2019-04-11 17:48:14,me i hope and this can be resolved because it is not the first time that some bad taste of me up on that page thank you and i await your response,facebook,"['hope', 'resolve', 'be', 'not', 'first', 'time', 'bad', 'taste', 'page', 'thank', 'await', 'response']",1,"[0.024213075060532684, 0.04116222760290557, 0.031746031746031744, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.04116222760290557, 0.024213075060532684, 0.031746031746031744, 0.024213075060532684, 0.024213075060532684, 0.026096314231907447, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.05811138014527846, 0.024213075060532684, 0.024213075060532684, 0.02986279257465698, 0.039278988431530805, 0.026096314231907447, 0.024213075060532684, 0.024213075060532684, 0.03551251008878127, 0.024213075060532684, 0.02609631423190745, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.039278988431530805, 0.04116222760290557]"
1116392816635203584,2019-04-11 17:29:23,dear facebok i am hoping you can assist me with this issue i have a facebok account which i can not ace it anymore is it possible to disable it or delete it thank you for your assistance,facebook,"['dear', 'facebook', 'be', 'hop', 'assist', 'issue', 'have', 'facebook', 'account', 'can', 'not', 'acce', 'anymore', 'be', 'possible', 'disable', 'delete', 'thank', 'assistance']",1,"[0.022675736961451236, 0.05265810027714789, 0.024439405391786333, 0.022675736961451236, 0.022675736961451236, 0.02620307382212143, 0.022675736961451236, 0.027966742252456527, 0.024439405391786337, 0.024439405391786333, 0.038548752834467105, 0.022675736961451236, 0.038548752834467105, 0.038548752834467105, 0.05794910556815318, 0.038548752834467105, 0.024439405391786333, 0.0403124212648022, 0.022675736961451236, 0.022675736961451236, 0.029730410682791628, 0.022675736961451236, 0.022675736961451236, 0.024439405391786333, 0.024439405391786333, 0.027966742252456527, 0.038548752834467105, 0.03149407911312672, 0.022675736961451236, 0.022675736961451236, 0.022675736961451236, 0.022675736961451236, 0.026203073822121427, 0.022675736961451236, 0.022675736961451236]"
1116392816635203584,2019-04-11 17:29:23,dear facebok i am hoping you can assist me with this issue i have a facebok account which i can not ace it anymore is it possible to disable it or delete it thank you for your assistance,facebook,"['dear', 'facebook', 'be', 'hop', 'assist', 'issue', 'have', 'facebook', 'account', 'can', 'not', 'acce', 'anymore', 'be', 'possible', 'disable', 'delete', 'thank', 'assistance']",1,"[0.022675736961451236, 0.05265810027714789, 0.024439405391786333, 0.022675736961451236, 0.022675736961451236, 0.02620307382212143, 0.022675736961451236, 0.027966742252456527, 0.024439405391786337, 0.024439405391786333, 0.038548752834467105, 0.022675736961451236, 0.038548752834467105, 0.038548752834467105, 0.05794910556815318, 0.038548752834467105, 0.024439405391786333, 0.0403124212648022, 0.022675736961451236, 0.022675736961451236, 0.029730410682791628, 0.022675736961451236, 0.022675736961451236, 0.024439405391786333, 0.024439405391786333, 0.027966742252456527, 0.038548752834467105, 0.03149407911312672, 0.022675736961451236, 0.022675736961451236, 0.022675736961451236, 0.022675736961451236, 0.026203073822121427, 0.022675736961451236, 0.022675736961451236]"
1116385023244951552,2019-04-11 16:58:25,hey facebok know what is not fun having to change the notification sound for your stupid messenger application every few day because it doe not want to stay on it is default fucking fix it already,facebook,"['facebook', 'know', 'be', 'not', 'fun', 'have', 'change', 'notification', 'sound', 'stupid', 'messenger', 'app', 'day', 'do', 'not', 'want', 'stay', 'default', 'fucking', 'fix', 'already']",1,"[0.04096262160778292, 0.023041474654377885, 0.024833589349718386, 0.023041474654377885, 0.023041474654377885, 0.024833589349718386, 0.04096262160778292, 0.028417818740399396, 0.026625704045058894, 0.023041474654377885, 0.02483358934971839, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.039170506912442414, 0.023041474654377885, 0.023041474654377885, 0.05888376856118793, 0.0373783922171019, 0.02483358934971839, 0.023041474654377885, 0.023041474654377885, 0.02483358934971839, 0.02662570404505889, 0.023041474654377885, 0.039170506912442414, 0.03558627752176141, 0.0320020481310804, 0.023041474654377885, 0.039170506912442414, 0.023041474654377885, 0.039170506912442414, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885]"
1116385023244951552,2019-04-11 16:58:25,hey facebok know what is not fun having to change the notification sound for your stupid messenger application every few day because it doe not want to stay on it is default fucking fix it already,facebook,"['facebook', 'know', 'be', 'not', 'fun', 'have', 'change', 'notification', 'sound', 'stupid', 'messenger', 'app', 'day', 'do', 'not', 'want', 'stay', 'default', 'fucking', 'fix', 'already']",1,"[0.04096262160778292, 0.023041474654377885, 0.024833589349718386, 0.023041474654377885, 0.023041474654377885, 0.024833589349718386, 0.04096262160778292, 0.028417818740399396, 0.026625704045058894, 0.023041474654377885, 0.02483358934971839, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.039170506912442414, 0.023041474654377885, 0.023041474654377885, 0.05888376856118793, 0.0373783922171019, 0.02483358934971839, 0.023041474654377885, 0.023041474654377885, 0.02483358934971839, 0.02662570404505889, 0.023041474654377885, 0.039170506912442414, 0.03558627752176141, 0.0320020481310804, 0.023041474654377885, 0.039170506912442414, 0.023041474654377885, 0.039170506912442414, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885]"
1116377081120735232,2019-04-11 16:26:52,i am needing help a someone is spaming really bad i will report the page and block but nothing seems to be helping i have had person mention me on facebok but even after increasing my security having to approve of any tag sill they are able to tagmention,facebook,"['need', 'help', 'someone', 'be', 'spamme', 'really', 'bad', 'ill', 'report', 'page', 'block', 'nothing', 'seem', 'help', 'have', 'person', 'mention', 'even', 'increase', 'security', 'have', 'approve', 'tag', 'sill', 'able', 'tag', 'mention']",1,"[0.02264239028944911, 0.021008403361344536, 0.02264239028944911, 0.022642390289449112, 0.02264239028944911, 0.021008403361344536, 0.021008403361344536, 0.021008403361344536, 0.022642390289449112, 0.021008403361344536, 0.021008403361344536, 0.034080298786181136, 0.021008403361344536, 0.025910364145658265, 0.03571428571428571, 0.04551820728291316, 0.035714285714285705, 0.03734827264239029, 0.021008403361344536, 0.021008403361344536, 0.04878618113912232, 0.021008403361344536, 0.058590102707749774, 0.03408029878618112, 0.021008403361344536, 0.03408029878618112, 0.03081232492997199, 0.021008403361344536, 0.02264239028944911, 0.03571428571428571, 0.053688141923436045, 0.021008403361344536, 0.022642390289449112, 0.021008403361344536, 0.03734827264239029]"
1116377081120735232,2019-04-11 16:26:52,i am needing help a someone is spaming really bad i will report the page and block but nothing seems to be helping i have had person mention me on facebok but even after increasing my security having to approve of any tag sill they are able to tagmention,facebook,"['need', 'help', 'someone', 'be', 'spamme', 'really', 'bad', 'ill', 'report', 'page', 'block', 'nothing', 'seem', 'help', 'have', 'person', 'mention', 'even', 'increase', 'security', 'have', 'approve', 'tag', 'sill', 'able', 'tag', 'mention']",1,"[0.02264239028944911, 0.021008403361344536, 0.02264239028944911, 0.022642390289449112, 0.02264239028944911, 0.021008403361344536, 0.021008403361344536, 0.021008403361344536, 0.022642390289449112, 0.021008403361344536, 0.021008403361344536, 0.034080298786181136, 0.021008403361344536, 0.025910364145658265, 0.03571428571428571, 0.04551820728291316, 0.035714285714285705, 0.03734827264239029, 0.021008403361344536, 0.021008403361344536, 0.04878618113912232, 0.021008403361344536, 0.058590102707749774, 0.03408029878618112, 0.021008403361344536, 0.03408029878618112, 0.03081232492997199, 0.021008403361344536, 0.02264239028944911, 0.03571428571428571, 0.053688141923436045, 0.021008403361344536, 0.022642390289449112, 0.021008403361344536, 0.03734827264239029]"
1116369840284012544,2019-04-11 15:58:05,can not get into old facebok account because my old email and cell from when i set up no longer active what can i do frustrated,facebook,"['get', 'old', 'facebook', 'account', 'old', 'email', 'cell', 'set', 'longer', 'active', 'do', 'frustrate']",1,"[0.025661375661375663, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.038624338624338624, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.058994708994709, 0.023809523809523808, 0.058994708994709, 0.04047619047619048, 0.023809523809523808, 0.02751322751322751, 0.025661375661375663, 0.023809523809523808, 0.023809523809523808, 0.025661375661375663, 0.03492063492063492, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.03677248677248676, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.05529100529100531, 0.023809523809523808, 0.023809523809523808]"
1116369840284012544,2019-04-11 15:58:05,can not get into old facebok account because my old email and cell from when i set up no longer active what can i do frustrated,facebook,"['get', 'old', 'facebook', 'account', 'old', 'email', 'cell', 'set', 'longer', 'active', 'do', 'frustrate']",1,"[0.025661375661375663, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.038624338624338624, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.058994708994709, 0.023809523809523808, 0.058994708994709, 0.04047619047619048, 0.023809523809523808, 0.02751322751322751, 0.025661375661375663, 0.023809523809523808, 0.023809523809523808, 0.025661375661375663, 0.03492063492063492, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.03677248677248676, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.05529100529100531, 0.023809523809523808, 0.023809523809523808]"
1116367219242311682,2019-04-11 15:47:40,what is up with your desktop browser chatbox bug,facebook,"['s', 'desktop', 'browser', 'chatbox', 'bug']",1,"[0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.03468547912992357, 0.03880070546737214, 0.02851263962375073, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.028512639623750727, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.028512639623750727, 0.02645502645502645, 0.02645502645502645, 0.047031158142269235, 0.03262786596119929, 0.02851263962375073, 0.04497354497354497]"
1116367219242311682,2019-04-11 15:47:40,what is up with your desktop browser chatbox bug,facebook,"['s', 'desktop', 'browser', 'chatbox', 'bug']",1,"[0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.03468547912992357, 0.03880070546737214, 0.02851263962375073, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.028512639623750727, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.028512639623750727, 0.02645502645502645, 0.02645502645502645, 0.047031158142269235, 0.03262786596119929, 0.02851263962375073, 0.04497354497354497]"
1116362228020776960,2019-04-11 15:27:50,did you change the sort algorithm for group inside the iphone aplicationit keep showing me stuff from regardless if i select newactivity or mostrecent i get aug post yet if i go to internet version of facebok everything show properlywhat broke in the application,facebook,"['do', 'change', 'sort', 'algorithm', 'group', 'iphone', 'app', 'keep', 'show', 'stuff', 'regardless', 'select', 'newactivity', 'mostrecent', 'get', 'aug', 'post', 'yet', 'go', 'internet', 'version', 'fb', 'everything', 'show', 'properly', 'break', 'app']",1,"[0.019841269841269837, 0.019841269841269837, 0.019841269841269837, 0.019841269841269837, 0.019841269841269837, 0.03064373897707231, 0.03218694885361552, 0.03373015873015873, 0.026014109347442676, 0.019841269841269837, 0.04916225749559083, 0.019841269841269837, 0.019841269841269837, 0.03373015873015873, 0.03373015873015873, 0.042989417989417994, 0.03064373897707231, 0.026014109347442683, 0.027557319223985882, 0.032186948853615505, 0.03835978835978836, 0.019841269841269837, 0.0445326278659612, 0.026014109347442683, 0.03218694885361552, 0.05224867724867725, 0.024470899470899466, 0.019841269841269837, 0.02138447971781305, 0.019841269841269837, 0.03373015873015873, 0.03373015873015873, 0.03681657848324515, 0.019841269841269837, 0.019841269841269837]"
1116362228020776960,2019-04-11 15:27:50,did you change the sort algorithm for group inside the iphone aplicationit keep showing me stuff from regardless if i select newactivity or mostrecent i get aug post yet if i go to internet version of facebok everything show properlywhat broke in the application,facebook,"['do', 'change', 'sort', 'algorithm', 'group', 'iphone', 'app', 'keep', 'show', 'stuff', 'regardless', 'select', 'newactivity', 'mostrecent', 'get', 'aug', 'post', 'yet', 'go', 'internet', 'version', 'fb', 'everything', 'show', 'properly', 'break', 'app']",1,"[0.019841269841269837, 0.019841269841269837, 0.019841269841269837, 0.019841269841269837, 0.019841269841269837, 0.03064373897707231, 0.03218694885361552, 0.03373015873015873, 0.026014109347442676, 0.019841269841269837, 0.04916225749559083, 0.019841269841269837, 0.019841269841269837, 0.03373015873015873, 0.03373015873015873, 0.042989417989417994, 0.03064373897707231, 0.026014109347442683, 0.027557319223985882, 0.032186948853615505, 0.03835978835978836, 0.019841269841269837, 0.0445326278659612, 0.026014109347442683, 0.03218694885361552, 0.05224867724867725, 0.024470899470899466, 0.019841269841269837, 0.02138447971781305, 0.019841269841269837, 0.03373015873015873, 0.03373015873015873, 0.03681657848324515, 0.019841269841269837, 0.019841269841269837]"
1116349333786460168,2019-04-11 14:36:36,my facebok profile of nearly year has been hacked i have contacted facebok numerous of time since april and no one has gotten back to me facebok doe not have an email to connect with either very frustrating,facebook,"['facebook', 'profile', 'nearly', 'year', 'be', 'hack', 'contact', 'facebook', 'numerous', 'time', 'april', 'get', 'back', 'facebook', 'do', 'not', 'have', 'email', 'connect', 'frustrating']",1,"[0.035021415973796904, 0.0420760896951373, 0.022675736961451236, 0.03502141597379691, 0.022675736961451236, 0.022675736961451236, 0.024439405391786333, 0.03325774754346182, 0.022675736961451236, 0.022675736961451236, 0.033257747543461814, 0.022675736961451236, 0.038548752834467105, 0.022675736961451236, 0.08616780045351471, 0.024439405391786333, 0.022675736961451236, 0.022675736961451236, 0.022675736961451236, 0.038548752834467105, 0.03854875283446709, 0.027966742252456524, 0.022675736961451236, 0.022675736961451236, 0.03502141597379692, 0.022675736961451236, 0.022675736961451236, 0.022675736961451236, 0.022675736961451236, 0.022675736961451236, 0.022675736961451236, 0.024439405391786333, 0.029730410682791624, 0.022675736961451236, 0.022675736961451236]"
1116349333786460168,2019-04-11 14:36:36,my facebok profile of nearly year has been hacked i have contacted facebok numerous of time since april and no one has gotten back to me facebok doe not have an email to connect with either very frustrating,facebook,"['facebook', 'profile', 'nearly', 'year', 'be', 'hack', 'contact', 'facebook', 'numerous', 'time', 'april', 'get', 'back', 'facebook', 'do', 'not', 'have', 'email', 'connect', 'frustrating']",1,"[0.035021415973796904, 0.0420760896951373, 0.022675736961451236, 0.03502141597379691, 0.022675736961451236, 0.022675736961451236, 0.024439405391786333, 0.03325774754346182, 0.022675736961451236, 0.022675736961451236, 0.033257747543461814, 0.022675736961451236, 0.038548752834467105, 0.022675736961451236, 0.08616780045351471, 0.024439405391786333, 0.022675736961451236, 0.022675736961451236, 0.022675736961451236, 0.038548752834467105, 0.03854875283446709, 0.027966742252456524, 0.022675736961451236, 0.022675736961451236, 0.03502141597379692, 0.022675736961451236, 0.022675736961451236, 0.022675736961451236, 0.022675736961451236, 0.022675736961451236, 0.022675736961451236, 0.024439405391786333, 0.029730410682791624, 0.022675736961451236, 0.022675736961451236]"
1116337512941625344,2019-04-11 13:49:38,hundred of personal post on facebok page and group jai shri baba gangaram has got deleted since you faced configuration issue can you please check and restore this are very regular and normal post please check and help,facebook,"['hundred', 'personal', 'post', 'facebook', 'page', 'group', 'jai', 'shri', 'baba', 'gangaram', 'get', 'delete', 'face', 'configuration', 'issue', 'check', 'restore', 'regular', 'normal', 'post', 'check', 'help']",1,"[0.020703933747412, 0.03197607545433632, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.02231423970554405, 0.020703933747412, 0.020703933747412, 0.025534851621808137, 0.02553485162180814, 0.04002760524499654, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.05935127674258109, 0.033586381412468364, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.0351966873706004, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.1398665746491833, 0.023924545663676095, 0.020703933747412, 0.020703933747412, 0.022314239705544046, 0.020703933747412, 0.02231423970554405, 0.04485852311939269, 0.022314239705544046, 0.036806993328732454]"
1116337512941625344,2019-04-11 13:49:38,hundred of personal post on facebok page and group jai shri baba gangaram has got deleted since you faced configuration issue can you please check and restore this are very regular and normal post please check and help,facebook,"['hundred', 'personal', 'post', 'facebook', 'page', 'group', 'jai', 'shri', 'baba', 'gangaram', 'get', 'delete', 'face', 'configuration', 'issue', 'check', 'restore', 'regular', 'normal', 'post', 'check', 'help']",1,"[0.020703933747412, 0.03197607545433632, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.02231423970554405, 0.020703933747412, 0.020703933747412, 0.025534851621808137, 0.02553485162180814, 0.04002760524499654, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.05935127674258109, 0.033586381412468364, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.0351966873706004, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.1398665746491833, 0.023924545663676095, 0.020703933747412, 0.020703933747412, 0.022314239705544046, 0.020703933747412, 0.02231423970554405, 0.04485852311939269, 0.022314239705544046, 0.036806993328732454]"
1116337333622591490,2019-04-11 13:48:55,hundred of personal post on facebok page and group jai shri baba gangaram has got deleted since you faced configuration issue can you please check and restore this are very regular and normal post please check and help,facebook,"['hundred', 'personal', 'post', 'facebook', 'page', 'group', 'jai', 'shri', 'baba', 'gangaram', 'get', 'delete', 'face', 'configuration', 'issue', 'check', 'restore', 'regular', 'normal', 'post', 'check', 'help']",1,"[0.020703933747412, 0.03197607545433632, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.02231423970554405, 0.020703933747412, 0.020703933747412, 0.025534851621808137, 0.02553485162180814, 0.04002760524499654, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.05935127674258109, 0.033586381412468364, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.0351966873706004, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.1398665746491833, 0.023924545663676095, 0.020703933747412, 0.020703933747412, 0.022314239705544046, 0.020703933747412, 0.02231423970554405, 0.04485852311939269, 0.022314239705544046, 0.036806993328732454]"
1116337333622591490,2019-04-11 13:48:55,hundred of personal post on facebok page and group jai shri baba gangaram has got deleted since you faced configuration issue can you please check and restore this are very regular and normal post please check and help,facebook,"['hundred', 'personal', 'post', 'facebook', 'page', 'group', 'jai', 'shri', 'baba', 'gangaram', 'get', 'delete', 'face', 'configuration', 'issue', 'check', 'restore', 'regular', 'normal', 'post', 'check', 'help']",1,"[0.020703933747412, 0.03197607545433632, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.02231423970554405, 0.020703933747412, 0.020703933747412, 0.025534851621808137, 0.02553485162180814, 0.04002760524499654, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.05935127674258109, 0.033586381412468364, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.0351966873706004, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.020703933747412, 0.1398665746491833, 0.023924545663676095, 0.020703933747412, 0.020703933747412, 0.022314239705544046, 0.020703933747412, 0.02231423970554405, 0.04485852311939269, 0.022314239705544046, 0.036806993328732454]"
