id,appTitle,userName,date,score,text,original_text,bug_report
612033,Maps - Navigate & Explore,Anthony Stevens,"February 10, 2019",3,why is there no way to tell how fast your going i have use a secondary application to do so,why is there no way to tell how fast your going. i have use a secondary application to do so.,
612034,Maps - Navigate & Explore,Ardianto S. Wijaya,"February 18, 2019",3,great aps but still inaccurate and this application look like flat earth,"great apps but still inaccurate and this application look like ""flat earth""",
612036,Maps - Navigate & Explore,Jorge Ferreira,"February 10, 2019",2,keep asking me to review place that i did not visit even after marking that i have not been there,"keeps asking me to review places that i did not visit, even after marking that i have not been there",
612037,Maps - Navigate & Explore,Komal Patel,"February 7, 2019",1,every time pop up come not working,every time pop up come not working,
612038,Maps - Navigate & Explore,C. Brown,"February 10, 2019",2,the arrow go in the opposite direction while driving when i use goole map can you fix the arrow,the arrow goes in the opposite direction while driving when i use google maps. can you fix the arrow?,
612039,Maps - Navigate & Explore,Shubham Sengupta,"February 14, 2019",1,a pain in the as,a pain in the ass.,
612040,Maps - Navigate & Explore,Jennings Wolford,"February 17, 2019",5,has helped me many time when i needed to get somewhere i wasnt family with tell you exactly where you are and where your going best navigation i have used,has helped me many times when i needed to get somewhere i wasnt familier with. tells you exactly where you are and where your going! best navigation I have used.,
612041,Maps - Navigate & Explore,Spaulding Ashley Jessica,"February 8, 2019",2,hate the upgrade can not put multi stop like used to,hate the upgrases cannot put multi stops like used to,
612042,Maps - Navigate & Explore,aditya jain,"February 14, 2019",1,getting worst day by day do not show the route quickly jus keep on searching,getting worst day by day. do not show the route quickly. jus keep on searching,
612043,Maps - Navigate & Explore,Clarissa Himawan,"February 15, 2019",1,the map take so long to refresh i had to wait up to minute for it to load and show me where i actually am my connection is perfect but the aps is just annoying,the maps take so long to refresh. i had to wait up to  minutes for it to load and show me where i actually am. my connection is perfect but the apps is just annoying,
612044,Maps - Navigate & Explore,Aashna Jain,"February 10, 2019",1,not able to find gps not working properly after the recent installation,not able to find gps. not working properly after the recent installation.,
612045,Maps - Navigate & Explore,Barefootjake 13,"February 14, 2019",2,low accuracy took me on a couple wrong road and ended up lost for a while with no signal,"low accuracy, took me on a couple wrong roads and ended up lost for a while with no signal.",
612048,Maps - Navigate & Explore,,"February 12, 2019",5,i am daily user of goole map by my field work ane is really helpful for u is is show accurate distance nd time thank you so much for helping me,i am daily user of google maps by my feild work. ane is really helpful for us. is is show accurate distance nd time. thank you so much for helping me.,
612049,Maps - Navigate & Explore,Applefduch,"February 16, 2019",3,,"       ,    "" ""        .       .",
612046,Maps - Navigate & Explore,Suhail Mundampra,"February 15, 2019",1,now day your map doe not work on my android phone,now days your maps does not work on my android phone,
612047,Maps - Navigate & Explore,,"February 17, 2019",1,i made a mistake by updating they removed the control from the picture in picture mode why,i made a mistake by updating. they removed the controls from the picture in picture mode. why,
612050,Maps - Navigate & Explore,king man,"February 12, 2019",1,do not know why it is moody on my phone work when it want to and not when i want to,do not know why it is moody on my phone works when it wants to and not when i want to,
612051,Maps - Navigate & Explore,Kartik Vyas,"February 7, 2019",3,map stop in many navigation route it go unexpected stoppage,map stops in many navigation routes. it goes unexpected stoppage,
